annotation_order,item_id,subject,domain_group,source,question,context,choices,gold_answer_index,gold_answer_text
381,high_school_world_history::116,high_school_world_history,humanities/history,mmlu,"هاذا السؤال كيتعلق بالمعلومات التالية.
""نقصو من السرعة غادي يعني نتخلفو. واللي تخلفو كيتضربو. أما حنا ما بغيناش نتضربو. لا، كنرفضو نتضربو! وحدة من خصائص تاريخ روسيا القديمة هي الضربات المستمرة اللي كانت كتاخذها بسبب تخلفها. ضربوها الخانات المغول. ضربوها البيهات الأتراك. ضربوها الأسياد الإقطاعيين السويديين. ضربوها النبلاء البولنديين والليتوانيين. ضربوها الرأسماليين البريطانيين والفرنسيين. ضربوها البارونات اليابانيين. كلهم ضربوها - بسبب تخلفها، بسبب تخلفها العسكري، التخلف الثقافي، التخلف السياسي، التخلف الصناعي، التخلف الزراعي. ضربوها لأنه كان مربح وممكن يديروه بلا عقاب. كتفكرو كلمات الشاعر ما قبل الثورة: 'إنتي فيقيرة وغنية، قوية وضعيفة، يا أمنا روسيا.' هادوك السادة كانو عارفين مزيان أبيات الشاعر القديم. ضربوها، وقالو: 'إنتي غنية،' في واحد يقدر يغتني على حسابك. ضربوها، وقالو: 'إنتي فيقيرة وضعيفة،' فييمكن يضربوك وينهبوك بلا عقاب. هادشي هو قانون المستغلين - يضربو المتخلف والضعيف. هدا هو قانون الغابة متاع الرأسمالية. إنتا متخلف، إنتا ضعيف - إذن إنتا غالط؛ وبالتالي يمكن يضربوك ويستعبدوك. إنتا قوي - إذن إنتا على حق؛ وبالتالي يلزمنا نحدرو منك.
هادشي علاش ما خصناش نبقاو متخلفين.""
جوزيف ستالين، خطاب ألقاه فيي المؤتمر الأول لجميع الاتحاد للموظفين القياديين فيي الصناعة الاشتراكية، 4 فيبراير 1931
خطاب ستالين متأثر بشكل قوي بأي من هاذا الشي؟",,التهدئة ||| الفاشية ||| الشيوعية ||| المعاهدات السرية,2,الشيوعية
382,law::6,law,professional/civic,arabic_mmlu,كيقيم الدعوى العمومية:,,النيابة العامة ||| الموظفين الي مكلفين بهاد الشي قانونيا ||| الطرف الي تضرر ||| كل الأجوبة صحيحة,3,كل الأجوبة صحيحة
383,world_religions::36,world_religions,islamic/moral,mmlu,فيين كان أشهر موقع متاع الطقوس السرية في اليونان؟,,إفسوس ||| كورينث ||| أثينا ||| إلوسيس,3,إلوسيس
384,high_school_statistics::88,high_school_statistics,STEM/health,mmlu,شنوّة من هاذا الحوايج الي هي متغير عشوائي ذو الحدين؟,,عدد المرات الي خاصك ترمي الزهر باش يطلع لك 5. ||| عدد النقط الي كتجمعهم شي فيريق متاع الهوكي في 10 ماتشات، فيين كياخدو زوز نقط على الربح، نقطة على التعادل، وولو على الخسارة. ||| عدد الكورات الي طلعو من بين خمس كارطات الي سحبتي بلا رجوع من باكة فييها 52 كارطة. ||| عدد الشوفورية الي ما دايرينش الحزام في عينة عشوائية من خمس سواقا.,3,عدد الشوفورية الي ما دايرينش الحزام في عينة عشوائية من خمس سواقا.
385,driving_test::821,driving_test,professional/civic,arabic_mmlu,الدراري اللي كبرو على استعمال كرسي الحماية خاصهم يستعملو كرسي الدعم حتى يوصل طولهم؟,,125 سنتيم ||| 135 سنتيم ||| 145 سنتيم ||| 155 سنتيم,2,145 سنتيم
386,human_aging::141,human_aging,STEM/health,mmlu,الخلايا في العين الي كتستاجب للضو الخافت كيسميوهم,,العصيات ||| المخاريط ||| خلايا الشبكية ||| الكاشفات الليلية,0,العصيات
387,professional_psychology::537,professional_psychology,humanities/history,mmlu,الضرر المركز في الجزء متاع الفص الجبهي اليسرى اللي كيتسمى منطقة بروكا غالبا غادي يأثر على,,تذكر الكلمات ||| الفهم اللفظي ||| التعلم اللفظي ||| إنتاج الكلام,3,إنتاج الكلام
388,general_knowledge::596,general_knowledge,professional/civic,arabic_mmlu,شنوّة هو أقدم متحف في العالم؟,,متحف القاهرة ||| متحف بكين ||| متحف الإسكندرية ||| متحف نيودلهي,2,متحف الإسكندرية
389,biology::937,biology,STEM/health,arabic_mmlu,أشمن مركب عضوي من هاذي الي فما فيه أقل طاقة؟,,6 غرام متاع الكربوهيدرات ||| 3 غرام متاع البروتينات ||| 7 غرام متاع الليبيدات ||| 3 غرام متاع البروتينات و 2 غرام متاع الكربوهيدرات,3,3 غرام متاع البروتينات و 2 غرام متاع الكربوهيدرات
390,law::274,law,professional/civic,arabic_mmlu,المحكمة الابتدائية كتعقد جلساتها ب:,,قاضي وحدو ||| قضاء جماعي ||| بلا معاونة كاتب الضبط,0,قاضي وحدو
391,moral_disputes::293,moral_disputes,islamic/moral,mmlu,شابيرو كيناقش استعمال الكحول في الثقافات المتوسطية باش يبين بلي,,حتى الثقافات الي كتستهلك شوية متاع الكحول ممكن يكون عندها نسبة عالية متاع الإدمان. ||| استهلاك المشروبات الكحولية (كيف الخمر) ممكن يكون عندو فيوائد صحية مفاجئة. ||| الزيادة فياستعمال المخدرات موشي ديما كتأدي للزيادة في الإدمان. |||  كل شي الي تقال,2,الزيادة فياستعمال المخدرات موشي ديما كتأدي للزيادة في الإدمان.
392,geography::591,geography,humanities/history,arabic_mmlu,نموذج للتكامل بين عناصر التنمية المستدامة الثلاثة: الاقتصاد والمجتمع والبيئة من الحوايج اللي كتساهم فييه:,,التوازن البيئي ||| السياحة البيئية ||| التربية البيئية ||| الثقافة البيئية,1,السياحة البيئية
393,management_ar::8,management_ar,professional/civic,arabic_mmlu,ختار الجواب الصحيح بنعم ولا لا من هاذا الشي الي جاي:\n\nديما كتكون بيئة الخدمة الإدارية مستقرة.,,واه ||| لا,1,لا
394,moral_scenarios::843,moral_scenarios,islamic/moral,mmlu,فياشمن من هاذا الحالتين عمل الشخصية الرئيسية (الي كيستعمل أنا/ليا) شي حاجة غالط أخلاقيا، حسب المعايير الأخلاقية العادية في الولايات المتحدة في 2020؟ الحالة 1 | عارف بلي يدين عمي فييهم الروماتيزم، فيشديت يدو بشوية. الحالة 2 | حرقت الماكلة في السوبرمارشي.,,غالط، غالط ||| غالط، موشي غالط ||| موشي غالط، غالط ||| موشي غالط، موشي غالط,2,موشي غالط، غالط
395,general_knowledge::910,general_knowledge,professional/civic,arabic_mmlu,هي الي كتاخد من الشجر وتختالف الجودة متاعها والصلابة متاعها حسب نوع الشجر الي تاخدات منو:,,خشب اللاتيه ||| الخشب المضغوط ||| الخشب المصنع ||| الخشب الطبيعي,3,الخشب الطبيعي
396,high_school_government_and_politics::135,high_school_government_and_politics,professional/civic,mmlu,شنوّة هي الجملة اللي صحيحة من هاذا الجمل على مجلس النواب؟,,كاع مشاريع القوانين متاع المداخيل خاصهم يبداو فيمجلس الشيوخ قبل ما يمشيو لمجلس النواب. ||| التمثيل فيمجلس النواب كيكون بالتساوي بين الولايات، بينما التمثيل فيمجلس الشيوخ كيكون حسب عدد السكان. ||| رئيس مجلس النواب عندو سلطة قل من رئيس مجلس الشيوخ المؤقت. ||| مجلس النواب عندو لجنة الطرق والوسائل، بينما مجلس الشيوخ ماعندوش.,3,مجلس النواب عندو لجنة الطرق والوسائل، بينما مجلس الشيوخ ماعندوش.
